,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
180,Zach Miller,SEA,TE,56,33,387,11.7,5,19,2.4,27.6,58.9%,6.9,,,,0,,,,33,11.7,387,5,0
181,Jerrel Jernigan,NYG,,45,29,329,11.3,2,16,1.9,21.9,64.4%,7.3,2,57,1,1,28.5,3.8,0.1,31,12.5,386,3,1
182,Jason Snelling,ATL,,34,29,216,7.4,3,11,2.1,15.4,85.3%,6.4,44,164,1,9,3.7,11.7,3.1,73,5.2,380,4,0
183,Geno Smith,NYJ,QB,1,1,13,13.0,0,1,0.1,0.8,100.0%,13.0,72,366,6,24,5.1,22.9,4.5,73,5.2,379,6,8
184,Andrew Luck,IND,QB,0,0,0,,0,0,0.0,0.0,0.0%,,63,377,4,23,6.0,23.6,3.9,63,6.0,377,4,6
185,Ladarius Green,SDG,WR,30,17,376,22.1,3,15,1.1,23.5,56.7%,12.5,,,,0,,,,17,22.1,376,3,0
186,T.J. Graham,BUF,wr,58,23,361,15.7,2,14,1.4,22.6,39.7%,6.2,4,14,0,2,3.5,0.9,0.3,27,13.9,375,2,1
187,Leonard Hankerson,WAS,WR,50,30,375,12.5,3,21,3.0,37.5,60.0%,7.5,,,,0,,,,30,12.5,375,3,0
188,Jordan Todman,JAX,,26,14,116,8.3,1,6,0.9,7.3,53.8%,4.5,76,256,2,17,3.4,16.0,4.8,90,4.1,372,3,0
189,Toby Gerhart,MIN,,19,13,88,6.8,0,3,0.9,6.3,68.4%,4.6,36,283,2,13,7.9,20.2,2.6,49,7.6,371,2,1
190,Kendall Hunter,SFO,,4,2,13,6.5,0,0,0.1,0.8,50.0%,3.3,78,358,3,19,4.6,22.4,4.9,80,4.6,371,3,1
191,Cole Beasley,DAL,,54,39,368,9.4,2,21,2.8,26.3,72.2%,6.8,,,,0,,,,39,9.4,368,2,1
192,Davone Bess,CLE,,86,42,362,8.6,2,24,3.0,25.9,48.8%,4.2,,,,0,,,,42,8.6,362,2,1
193,Brian Leonard,TAM,,37,29,179,6.2,0,9,1.8,11.2,78.4%,4.8,47,182,0,12,3.9,11.4,2.9,76,4.8,361,0,0
194,Aldrick Robinson,WAS,,46,18,365,20.3,2,14,1.1,22.8,39.1%,7.9,3,-4,0,0,-1.3,-0.3,0.2,21,17.2,361,2,0
195,Marcedes Lewis,JAX,TE,47,25,359,14.4,4,17,2.3,32.6,53.2%,7.6,,,,0,,,,25,14.4,359,4,1
196,Justin Hunter,TEN,,42,18,354,19.7,4,16,1.3,25.3,42.9%,8.4,,,,0,,,,18,19.7,354,4,0
197,Jermaine Kearse,SEA,wr,38,22,346,15.7,4,16,1.5,23.1,57.9%,9.1,,,,0,,,,22,15.7,346,4,2
198,John Carlson,MIN,te,48,32,344,10.8,1,19,2.5,26.5,66.7%,7.2,,,,0,,,,32,10.8,344,1,1
199,Dallas Clark,BAL,,52,31,343,11.1,3,19,2.6,28.6,59.6%,6.6,,,,0,,,,31,11.1,343,3,0
200,Peyton Hillis,NYG,,21,13,96,7.4,0,5,1.9,13.7,61.9%,4.6,73,247,2,13,3.4,35.3,10.4,86,4.0,343,2,2
201,Stephen Hill,NYJ,WR,59,24,342,14.3,1,17,2.0,28.5,40.7%,5.8,,,,0,,,,24,14.3,342,1,1
202,Mike James,TAM,,11,10,43,4.3,0,1,1.3,5.4,90.9%,3.9,60,295,0,14,4.9,36.9,7.5,70,4.8,338,0,0
203,Ronnie Hillman,DEN,,14,12,119,9.9,0,7,1.2,11.9,85.7%,8.5,55,218,1,14,4.0,21.8,5.5,67,5.0,337,1,2
204,Daryl Richardson,STL,,18,14,121,8.6,0,3,1.8,15.1,77.8%,6.7,69,215,0,12,3.1,26.9,8.6,83,4.0,336,0,0
205,Darrius Heyward-Bey,IND,WR,64,29,309,10.7,1,17,1.8,19.3,45.3%,4.8,3,26,0,1,8.7,1.6,0.2,32,10.5,335,1,0
206,Shonn Greene,TEN,,8,6,39,6.5,0,1,0.5,3.5,75.0%,4.9,77,295,4,20,3.8,26.8,7.0,83,4.0,334,4,0
207,Brandon Gibson,MIA,,43,30,326,10.9,3,19,4.3,46.6,69.8%,7.6,,,,0,,,,30,10.9,326,3,0
208,Robert Turbin,SEA,,12,8,60,7.5,0,2,0.5,3.8,66.7%,5.0,77,264,0,10,3.4,16.5,4.8,85,3.8,324,0,1
209,Robert Meachem,NOR,wr,30,16,324,20.3,2,9,1.1,21.6,53.3%,10.8,2,-1,0,0,-0.5,-0.1,0.1,18,17.9,323,2,0
210,Benny Cunningham,STL,,10,6,59,9.8,0,2,0.4,4.2,60.0%,5.9,47,261,1,11,5.6,18.6,3.4,53,6.0,320,1,2
211,Knile Davis,KAN,,15,11,75,6.8,0,5,0.7,4.7,73.3%,5.0,70,242,4,10,3.5,15.1,4.4,81,3.9,317,4,3
212,Kyle Rudolph,MIN,TE,46,30,313,10.4,3,13,3.8,39.1,65.2%,6.8,,,,0,,,,30,10.4,313,3,0
213,Andrew Quarless,GNB,TE,53,32,312,9.8,2,18,2.0,19.5,60.4%,5.9,,,,0,,,,32,9.8,312,2,0
214,Tandon Doss,BAL,,36,19,305,16.1,0,13,1.3,20.3,52.8%,8.5,,,,0,,,,19,16.1,305,0,1
215,Michael Vick,PHI,qb,0,0,-2,,0,0,0.0,-0.3,0.0%,,36,306,2,17,8.5,43.7,5.1,36,8.4,304,2,4
216,Sean McGrath,KAN,te,40,26,302,11.6,2,16,1.6,18.9,65.0%,7.6,,,,0,,,,26,11.6,302,2,0
217,Brian Quick,STL,wr,35,18,302,16.8,2,15,1.1,18.9,51.4%,8.6,,,,0,,,,18,16.8,302,2,0
218,Jermichael Finley,GNB,te,34,25,300,12.0,3,13,4.2,50.0,73.5%,8.8,,,,0,,,,25,12.0,300,3,0
219,Marquise Goodwin,BUF,,32,17,283,16.6,3,13,1.4,23.6,53.1%,8.8,3,13,0,1,4.3,1.1,0.3,20,14.8,296,3,1
220,Clay Harbor,JAX,te,35,24,292,12.2,2,16,1.5,18.3,68.6%,8.3,,,,0,,,,24,12.2,292,2,2
221,Michael Crabtree,SFO,WR,33,19,284,14.9,1,13,3.8,56.8,57.6%,8.6,,,,0,,,,19,14.9,284,1,1
222,Ed Dickson,BAL,TE,43,25,273,10.9,1,16,1.6,17.1,58.1%,6.3,,,,0,,,,25,10.9,273,1,0
223,Luke Willson,SEA,TE,28,20,272,13.6,1,14,1.3,17.0,71.4%,9.7,,,,0,,,,20,13.6,272,1,0
224,Kevin Ogletree,2TM,,45,21,269,12.8,2,0,1.3,16.8,46.7%,6.0,,,,0,,,,21,12.8,269,2,0
225,Logan Paulsen,WAS,TE,50,28,267,9.5,3,11,1.8,16.7,56.0%,5.3,,,,0,,,,28,9.5,267,3,2
226,Jonathan Dwyer,PIT,,11,8,64,8.0,0,3,0.5,4.3,72.7%,5.8,49,197,0,16,4.0,13.1,3.3,57,4.6,261,0,0
227,Stedman Bailey,STL,,25,17,226,13.3,0,10,1.1,14.1,68.0%,9.0,2,33,1,1,16.5,2.1,0.1,19,13.6,259,1,0
228,Griff Whalen,IND,,40,24,259,10.8,2,14,2.7,28.8,60.0%,6.5,,,,0,,,,24,10.8,259,2,0
229,Lance Kendricks,STL,WR,46,32,258,8.1,4,16,2.1,17.2,69.6%,5.6,,,,0,,,,32,8.1,258,4,0
230,Bruce Miller,SFO,RB,36,25,243,9.7,0,12,1.8,17.4,69.4%,6.8,7,13,0,3,1.9,0.9,0.5,32,8.0,256,0,1
231,Keshawn Martin,HOU,,40,22,253,11.5,2,12,1.4,15.8,55.0%,6.3,,,,0,,,,22,11.5,253,2,2
232,Owen Daniels,HOU,te,41,24,252,10.5,3,18,4.8,50.4,58.5%,6.1,,,,0,,,,24,10.5,252,3,0
233,Brandon Jacobs,NYG,,7,2,13,6.5,0,0,0.3,1.9,28.6%,1.9,58,238,4,16,4.1,34.0,8.3,60,4.2,251,4,1
234,Felix Jones,PIT,,13,9,63,7.0,0,2,0.6,3.9,69.2%,4.8,48,184,0,9,3.8,11.5,3.0,57,4.3,247,0,1
235,Michael Bush,CHI,,8,4,48,12.0,1,2,0.3,3.2,50.0%,6.0,63,197,3,10,3.1,13.1,4.2,67,3.7,245,4,0
236,Miles Austin,DAL,WR,49,24,244,10.2,0,15,2.2,22.2,49.0%,5.0,,,,0,,,,24,10.2,244,0,0
237,Ryan Griffin,HOU,TE,28,19,244,12.8,1,14,1.3,16.3,67.9%,8.7,,,,0,,,,19,12.8,244,1,0
238,Earl Bennett,CHI,,43,32,243,7.6,4,14,2.1,16.2,74.4%,5.7,,,,0,,,,32,7.6,243,4,0
239,Ryan Tannehill,MIA,QB,0,0,0,,0,0,0.0,0.0,0.0%,,40,238,1,12,6.0,14.9,2.5,40,6.0,238,1,9
240,Fozzy Whittaker,2TM,,36,21,155,7.4,2,0,1.5,11.1,58.3%,4.3,28,79,0,0,2.8,5.6,2.0,49,4.8,234,2,1
241,Sidney Rice,SEA,wr,35,15,231,15.4,3,11,1.9,28.9,42.9%,6.6,,,,0,,,,15,15.4,231,3,1
242,Dennis Johnson,HOU,,12,8,46,5.8,0,2,1.0,5.8,66.7%,3.8,49,183,0,8,3.7,22.9,6.1,57,4.0,229,0,0
243,Kerry Taylor,2TM,,34,22,229,10.4,1,0,2.2,22.9,64.7%,6.7,,,,0,,,,22,10.4,229,1,0
244,Edwin Baker,CLE,,9,8,57,7.1,0,3,2.7,19.0,88.9%,6.3,43,171,2,11,4.0,57.0,14.3,51,4.5,228,2,0
245,Ahmad Bradshaw,IND,,8,7,42,6.0,0,3,2.3,14.0,87.5%,5.3,41,186,2,11,4.5,62.0,13.7,48,4.8,228,2,0
246,Josh Morgan,WAS,wr,34,20,214,10.7,0,14,1.4,15.3,58.8%,6.3,2,13,0,0,6.5,0.9,0.1,22,10.3,227,0,2
247,Ben Watson,NOR,te,30,19,226,11.9,2,14,1.3,15.1,63.3%,7.5,,,,0,,,,19,11.9,226,2,0
248,Ryan Fitzpatrick,TEN,QB,1,1,0,0.0,0,0,0.1,0.0,100.0%,0.0,43,225,3,17,5.2,20.5,3.9,44,5.1,225,3,9
249,Joseph Randle,DAL,,10,8,61,7.6,0,2,0.6,4.7,80.0%,6.1,54,164,2,7,3.0,12.6,4.2,62,3.6,225,2,0
250,Khiry Robinson,NOR,,0,0,0,,0,0,0.0,0.0,0.0%,,54,224,1,12,4.1,22.4,5.4,54,4.1,224,1,0
251,Jonathan Stewart,CAR,,7,7,44,6.3,0,3,1.2,7.3,100.0%,6.3,48,180,0,7,3.8,30.0,8.0,55,4.1,224,0,1
252,Nick Foles,PHI,QB,0,0,0,,0,0,0.0,0.0,0.0%,,57,221,3,16,3.9,17.0,4.4,57,3.9,221,3,4
253,Ronnie Brown,SDG,,8,8,60,7.5,0,3,0.5,3.8,100.0%,7.5,45,157,1,10,3.5,9.8,2.8,53,4.1,217,1,0
254,Drew Davis,ATL,,19,12,216,18.0,2,9,0.8,13.5,63.2%,11.4,,,,0,,,,12,18.0,216,2,0
255,Mike Williams,TAM,wr,40,22,216,9.8,2,12,3.7,36.0,55.0%,5.4,,,,0,,,,22,9.8,216,2,0
256,Jim Dray,ARI,TE,32,26,215,8.3,2,14,1.6,13.4,81.3%,6.7,,,,0,,,,26,8.3,215,2,1
257,Darius Johnson,ATL,,43,22,210,9.5,1,13,2.2,21.0,51.2%,4.9,,,,0,,,,22,9.5,210,1,1
258,Lance Dunbar,DAL,,7,7,59,8.4,0,3,0.8,6.6,100.0%,8.4,30,150,0,9,5.0,16.7,3.3,37,5.6,209,0,1
259,Andre Caldwell,DEN,,29,16,200,12.5,3,12,1.0,12.5,55.2%,6.9,1,7,0,0,7.0,0.4,0.1,17,12.2,207,3,0
260,Joseph Fauria,DET,,30,18,207,11.5,7,14,1.1,12.9,60.0%,6.9,,,,0,,,,18,11.5,207,7,0
261,Andrew Hawkins,CIN,,18,12,199,16.6,0,8,1.5,24.9,66.7%,11.1,2,3,0,1,1.5,0.4,0.3,14,14.4,202,0,1
262,Anthony Fasano,KAN,TE,33,23,200,8.7,3,12,2.6,22.2,69.7%,6.1,,,,0,,,,23,8.7,200,3,0
263,Da'Rick Rogers,IND,,23,14,192,13.7,2,9,2.8,38.4,60.9%,8.3,1,0,0,0,0.0,0.0,0.2,15,12.8,192,2,0
264,EJ Manuel,BUF,QB,0,0,0,,0,0,0.0,0.0,0.0%,,53,186,2,18,3.5,18.6,5.3,53,3.5,186,2,6
265,Stepfan Taylor,ARI,,9,8,71,8.9,0,2,0.5,4.4,88.9%,7.9,36,115,0,6,3.2,7.2,2.3,44,4.2,186,0,0
266,Tashard Choice,2TM,,9,5,15,3.0,0,0,0.3,1.0,55.6%,1.7,46,170,0,0,3.7,11.3,3.1,51,3.6,185,0,0
267,Jacob Tamme,DEN,,25,20,184,9.2,1,14,1.3,11.5,80.0%,7.4,,,,0,,,,20,9.2,184,1,0
268,Andy Dalton,CIN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,61,183,2,15,3.0,11.4,3.8,61,3.0,183,2,6
269,Matt Asiata,MIN,,8,5,13,2.6,0,1,0.5,1.2,62.5%,1.6,44,166,3,11,3.8,15.1,4.0,49,3.7,179,3,1
270,Jackie Battle,TEN,,5,4,36,9.0,0,1,0.3,2.3,80.0%,7.2,36,142,1,7,3.9,8.9,2.3,40,4.5,178,1,0
271,Damian Williams,TEN,,23,15,178,11.9,0,10,1.5,17.8,65.2%,7.7,,,,0,,,,15,11.9,178,0,2
272,Da'Rel Scott,NYG,,19,11,102,9.3,1,3,2.2,20.4,57.9%,5.4,20,73,0,3,3.7,14.6,4.0,31,5.6,175,1,0
273,Dennis Pitta,BAL,,33,20,169,8.5,1,11,5.0,42.3,60.6%,5.1,,,,0,,,,20,8.5,169,1,0
274,LaVon Brazill,IND,,27,12,161,13.4,2,7,1.2,16.1,44.4%,6.0,,,,0,,,,12,13.4,161,2,1
275,Chris Polk,PHI,,5,4,61,15.3,0,1,0.3,4.1,80.0%,12.2,11,98,3,5,8.9,6.5,0.7,15,10.6,159,3,0
276,Anthony Sherman,KAN,RB,24,18,155,8.6,1,8,1.1,9.7,75.0%,6.5,2,3,0,1,1.5,0.2,0.1,20,7.9,158,1,1
277,Jake Locker,TEN,qb,0,0,0,,0,0,0.0,0.0,0.0%,,24,155,2,10,6.5,22.1,3.4,24,6.5,155,2,3
278,DeVier Posey,HOU,,25,15,155,10.3,0,5,1.1,11.1,60.0%,6.2,,,,0,,,,15,10.3,155,0,0
279,Antone Smith,ATL,,3,2,10,5.0,0,0,0.1,0.7,66.7%,3.3,5,145,2,4,29.0,9.7,0.3,7,22.1,155,2,0
280,David Wilson,NYG,,6,2,8,4.0,0,0,0.4,1.6,33.3%,1.3,44,146,1,10,3.3,29.2,8.8,46,3.3,154,1,2
281,Christian Ponder,MIN,QB,0,0,0,,0,0,0.0,0.0,0.0%,,34,151,4,12,4.4,16.8,3.8,34,4.4,151,4,7
282,Travis Benjamin,CLE,,13,5,105,21.0,0,4,0.6,13.1,38.5%,8.1,1,45,0,1,45.0,5.6,0.1,6,25.0,150,0,2
283,Malcom Floyd,SDG,,11,6,149,24.8,0,5,3.0,74.5,54.5%,13.5,,,,0,,,,6,24.8,149,0,0
284,Jonathan Grimes,HOU,,6,6,76,12.7,0,2,3.0,38.0,100.0%,12.7,21,73,1,6,3.5,36.5,10.5,27,5.5,149,1,1
285,Greg Salas,NYJ,,13,8,143,17.9,0,5,1.0,17.9,61.5%,11.0,,,,0,,,,8,17.9,143,0,0
286,Jaron Brown,ARI,,17,11,140,12.7,1,6,0.7,8.8,64.7%,8.2,,,,0,,,,11,12.7,140,1,0
287,Johnathan Franklin,GNB,,5,4,30,7.5,0,2,0.4,2.7,80.0%,6.0,19,107,1,7,5.6,9.7,1.7,23,6.0,137,1,2
288,Brittan Golden,ARI,,10,4,136,34.0,0,3,0.8,27.2,40.0%,13.6,,,,0,,,,4,34.0,136,0,0
289,Michael Hoomanawanui,NWE,TE,19,12,136,11.3,1,8,0.9,10.5,63.2%,7.2,,,,0,,,,12,11.3,136,1,0
290,A.J. Jenkins,KAN,,17,8,130,16.3,0,4,0.5,8.1,47.1%,7.6,2,6,0,0,3.0,0.4,0.1,10,13.6,136,0,0
291,Kyle Williams,2TM,,27,12,113,9.4,0,0,1.2,11.3,44.4%,4.2,2,23,0,0,11.5,2.3,0.2,14,9.7,136,0,2
292,Stanley Havili,IND,RB,21,18,128,7.1,1,6,1.4,9.8,85.7%,6.1,7,7,0,1,1.0,0.5,0.5,25,5.4,135,1,0
293,Gavin Escobar,DAL,,15,9,134,14.9,2,7,0.6,8.4,60.0%,8.9,,,,0,,,,9,14.9,134,2,0
294,Chase Ford,MIN,,16,11,133,12.1,0,8,1.2,14.8,68.8%,8.3,,,,0,,,,11,12.1,133,0,0
295,Tommy Bohanon,NYJ,rb,16,11,69,6.3,0,4,0.7,4.3,68.8%,4.3,17,62,0,4,3.6,3.9,1.1,28,4.7,131,0,0
296,Joe Flacco,BAL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,27,131,1,12,4.9,8.2,1.7,27,4.9,131,1,8
297,Gary Barnidge,CLE,TE,18,13,127,9.8,2,6,0.8,7.9,72.2%,7.1,,,,0,,,,13,9.8,127,2,0
298,Junior Hemingway,KAN,,20,13,125,9.6,2,6,0.8,7.8,65.0%,6.3,,,,0,,,,13,9.6,125,2,2
299,Frank Summers,BUF,rb,8,7,79,11.3,1,5,0.5,5.3,87.5%,9.9,12,46,1,3,3.8,3.1,0.8,19,6.6,125,2,0
300,Clyde Gates,NYJ,,24,12,122,10.2,0,5,2.0,20.3,50.0%,5.1,,,,0,,,,12,10.2,122,0,0
301,Alfonso Smith,ARI,,13,10,68,6.8,0,1,0.6,4.3,76.9%,5.2,18,54,1,5,3.0,3.4,1.1,28,4.4,122,1,2
302,Josh Boyce,NWE,,19,9,121,13.4,0,6,1.0,13.4,47.4%,6.4,,,,0,,,,9,13.4,121,0,0
303,Brandon Bostick,GNB,,14,7,120,17.1,1,5,0.6,10.9,50.0%,8.6,,,,0,,,,7,17.1,120,1,0
304,Aaron Rodgers,GNB,QB,0,0,0,,0,0,0.0,0.0,0.0%,,30,120,0,11,4.0,13.3,3.3,30,4.0,120,0,5
305,John Kuhn,GNB,rb,19,13,81,6.2,0,2,0.9,5.4,68.4%,4.3,10,38,1,7,3.8,2.5,0.7,23,5.2,119,1,2
306,Vance McDonald,SFO,,19,8,119,14.9,0,5,0.5,7.9,42.1%,6.3,,,,0,,,,8,14.9,119,0,0
307,Jay Cutler,CHI,QB,0,0,0,,0,0,0.0,0.0,0.0%,,23,118,0,7,5.1,10.7,2.1,23,5.1,118,0,5
308,Brandon Stokley,BAL,,21,13,115,8.8,0,8,2.2,19.2,61.9%,5.5,,,,0,,,,13,8.8,115,0,0
309,Marcus Thigpen,MIA,,11,8,97,12.1,1,4,0.5,6.1,72.7%,8.8,6,18,0,1,3.0,1.1,0.4,14,8.2,115,1,3
310,Jacoby Ford,OAK,,24,13,99,7.6,0,5,0.9,7.1,54.2%,4.1,5,15,0,0,3.0,1.1,0.4,18,6.3,114,0,4
311,Chris Owusu,TAM,,20,13,114,8.8,0,5,1.4,12.7,65.0%,5.7,,,,0,,,,13,8.8,114,0,0
312,Justin Forsett,JAX,,16,15,82,5.5,0,5,1.7,9.1,93.8%,5.1,6,31,0,1,5.2,3.4,0.7,21,5.4,113,0,1
313,Cory Harkey,STL,RB,18,13,113,8.7,2,7,0.9,7.5,72.2%,6.3,,,,0,,,,13,8.7,113,2,0
314,Darrel Young,WAS,RB,9,4,71,17.8,1,1,0.3,5.5,44.4%,7.9,12,41,3,7,3.4,3.2,0.9,16,7.0,112,4,0
315,Jason Campbell,CLE,QB,0,0,0,,0,0,0.0,0.0,0.0%,,14,107,0,6,7.6,11.9,1.6,14,7.6,107,0,3
316,Jeremy Ross,2TM,,12,6,67,11.2,1,0,0.5,5.2,50.0%,5.6,2,40,0,0,20.0,3.1,0.2,8,13.4,107,1,2
317,Ben Roethlisberger,PIT,QB,0,0,5,,0,0,0.0,0.3,0.0%,,27,99,1,5,3.7,6.2,1.7,27,3.9,104,1,9
318,Brice Butler,OAK,,17,9,103,11.4,0,4,0.9,10.3,52.9%,6.1,,,,0,,,,9,11.4,103,0,0
319,David Paulson,PIT,,10,6,102,17.0,0,3,0.4,6.4,60.0%,10.2,,,,0,,,,6,17.0,102,0,1
320,Jed Collins,NOR,RB,17,14,54,3.9,0,3,0.9,3.4,82.4%,3.2,15,45,1,9,3.0,2.8,0.9,29,3.4,99,1,0
321,Isaiah Pead,STL,,15,11,78,7.1,0,3,1.1,7.8,73.3%,5.2,7,21,0,2,3.0,2.1,0.7,18,5.5,99,0,0
322,Kenny Britt,TEN,,35,11,96,8.7,0,5,0.9,8.0,31.4%,2.7,,,,0,,,,11,8.7,96,0,0
323,Deonte Thompson,BAL,,20,10,96,9.6,0,4,1.4,13.7,50.0%,4.8,,,,0,,,,10,9.6,96,0,0
324,Dan Herron,IND,,1,1,57,57.0,0,1,0.2,9.5,100.0%,57.0,5,33,0,2,6.6,5.5,0.8,6,15.0,90,0,0
325,Jeron Mastrud,OAK,TE,13,6,88,14.7,0,3,0.4,5.5,46.2%,6.8,,,,0,,,,6,14.7,88,0,0
326,Anthony Dixon,SFO,,3,3,30,10.0,0,1,0.2,1.9,100.0%,10.0,28,56,2,6,2.0,3.5,1.8,31,2.8,86,2,0
327,Dwayne Harris,DAL,,14,9,80,8.9,2,5,0.7,6.2,64.3%,5.7,1,6,0,0,6.0,0.5,0.1,10,8.6,86,2,2
328,Ryan Broyles,DET,,14,8,85,10.6,0,4,1.3,14.2,57.1%,6.1,,,,0,,,,8,10.6,85,0,0
329,Mario Manningham,SFO,,23,9,85,9.4,0,5,1.5,14.2,39.1%,3.7,,,,0,,,,9,9.4,85,0,0
330,Chris Hogan,BUF,,17,10,83,8.3,0,4,0.6,5.2,58.8%,4.9,,,,0,,,,10,8.3,83,0,0
331,Bear Pascoe,NYG,te,20,12,81,6.8,0,3,0.8,5.1,60.0%,4.1,1,2,0,0,2.0,0.1,0.1,13,6.4,83,0,0
332,Eric Page,TAM,,9,4,68,17.0,0,3,0.3,4.3,44.4%,7.6,2,14,0,1,7.0,0.9,0.1,6,13.7,82,0,3
333,Tony Scheffler,DET,,12,7,82,11.7,0,5,1.4,16.4,58.3%,6.8,,,,0,,,,7,11.7,82,0,0
334,Mike Goodson,NYJ,,3,2,19,9.5,0,2,1.0,9.5,66.7%,6.3,7,61,0,2,8.7,30.5,3.5,9,8.9,80,0,0
335,Ricardo Lockette,SEA,,7,5,82,16.4,0,3,0.6,10.3,71.4%,11.7,1,-2,0,0,-2.0,-0.3,0.1,6,13.3,80,0,0
336,Christine Michael,SEA,,0,0,0,,0,0,0.0,0.0,0.0%,,18,79,0,5,4.4,19.8,4.5,18,4.4,79,0,0
337,Taiwan Jones,OAK,,3,2,55,27.5,0,1,0.1,3.4,66.7%,18.3,5,23,0,1,4.6,1.4,0.3,7,11.1,78,0,2
338,Lee Smith,BUF,TE,9,5,78,15.6,0,4,0.3,4.9,55.6%,8.7,,,,0,,,,5,15.6,78,0,0
339,Chad Henne,JAX,QB,0,0,0,,0,0,0.0,0.0,0.0%,,27,77,0,7,2.9,5.1,1.8,27,2.9,77,0,2
340,Jake Ballard,ARI,,9,7,75,10.7,2,5,0.9,9.4,77.8%,8.3,,,,0,,,,7,10.7,75,2,0
341,LaMichael James,SFO,,3,2,16,8.0,0,1,0.2,1.6,66.7%,5.3,12,59,0,2,4.9,5.9,1.2,14,5.4,75,0,3
342,Patrick Peterson,ARI,LCB,8,6,54,9.0,0,3,0.4,3.4,75.0%,6.8,4,21,0,2,5.3,1.3,0.3,10,7.5,75,0,3
343,James Hanna,DAL,TE,15,12,73,6.1,0,2,0.8,4.6,80.0%,4.9,,,,0,,,,12,6.1,73,0,0
344,James Develin,NWE,te,4,4,62,15.5,0,3,0.3,3.9,100.0%,15.5,4,10,1,4,2.5,0.6,0.3,8,9.0,72,1,0
345,Case Keenum,HOU,qb,0,0,0,,0,0,0.0,0.0,0.0%,,14,72,1,6,5.1,9.0,1.8,14,5.1,72,1,6
346,Marlon Moore,2TM,,15,7,62,8.9,0,0,0.5,4.4,46.7%,4.1,1,9,0,0,9.0,0.6,0.1,8,8.9,71,0,0
347,Fred Davis,WAS,,18,7,70,10.0,1,5,0.7,7.0,38.9%,3.9,,,,0,,,,7,10.0,70,1,0
348,Cyrus Gray,KAN,,10,7,46,6.6,0,2,0.4,2.9,70.0%,4.6,9,24,0,1,2.7,1.5,0.6,16,4.4,70,0,0
349,David Johnson,PIT,,6,4,70,17.5,0,3,0.8,14.0,66.7%,11.7,,,,0,,,,4,17.5,70,0,0
350,Vonta Leach,BAL,rb,20,11,47,4.3,1,3,0.7,2.9,55.0%,2.4,11,23,0,2,2.1,1.4,0.7,22,3.2,70,1,1
351,Tyrod Taylor,BAL,,1,1,6,6.0,0,0,0.3,2.0,100.0%,6.0,8,64,0,5,8.0,21.3,2.7,9,7.8,70,0,0
352,Michael Egnew,MIA,te,11,7,69,9.9,0,2,0.4,4.3,63.6%,6.3,,,,0,,,,7,9.9,69,0,0
353,Josh McCown,CHI,qb,0,0,0,,0,0,0.0,0.0,0.0%,,13,69,1,5,5.3,8.6,1.6,13,5.3,69,1,3
354,Jamize Olawale,OAK,,11,7,63,9.0,0,3,0.4,3.9,63.6%,5.7,3,6,0,0,2.0,0.4,0.2,10,6.9,69,0,0
355,Matthew Stafford,DET,QB,0,0,0,,0,0,0.0,0.0,0.0%,,37,69,2,13,1.9,4.3,2.3,37,1.9,69,2,12
356,Nick Toon,NOR,,12,4,68,17.0,0,2,0.5,8.5,33.3%,5.7,,,,0,,,,4,17.0,68,0,0
357,Stephen Burton,JAX,,13,8,76,9.5,0,4,2.0,19.0,61.5%,5.8,1,-9,0,0,-9.0,-2.3,0.3,9,7.4,67,0,0
358,Jeff Maehl,PHI,,9,4,67,16.8,1,3,0.3,4.2,44.4%,7.4,,,,0,,,,4,16.8,67,1,0
359,Denard Robinson,JAX,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,20,66,0,3,3.3,4.1,1.3,20,3.3,66,0,3
360,Myles White,GNB,,12,9,66,7.3,0,1,1.3,9.4,75.0%,5.5,,,,0,,,,9,7.3,66,0,0
361,Derrick Coleman,SEA,,8,8,62,7.8,1,4,0.7,5.2,100.0%,7.8,2,3,0,0,1.5,0.3,0.2,10,6.5,65,1,1
362,Matt Flynn,3TM,,0,0,0,,0,0,0.0,0.0,0.0%,,20,65,0,0,3.3,7.2,2.2,20,3.3,65,0,7
363,Seyi Ajirotutu,SDG,,4,3,64,21.3,1,3,0.2,4.6,75.0%,16.0,,,,0,,,,3,21.3,64,1,0
364,Kellen Clemens,STL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,23,64,0,5,2.8,6.4,2.3,23,2.8,64,0,7
365,Markus Wheaton,PIT,,13,6,64,10.7,0,5,0.5,5.3,46.2%,4.9,,,,0,,,,6,10.7,64,0,0
366,Austin Collie,NWE,,11,6,63,10.5,0,6,0.9,9.0,54.5%,5.7,,,,0,,,,6,10.5,63,0,0
367,Danny Noble,JAX,,3,2,63,31.5,1,1,0.3,7.9,66.7%,21.0,,,,0,,,,2,31.5,63,1,0
368,Philip Rivers,SDG,QB,1,0,-9,,0,0,0.0,-0.6,0.0%,-9.0,28,72,0,5,2.6,4.5,1.8,28,2.3,63,0,3
