,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
373,Patrick Ricard,BAL,fb,2,2,10,5.0,1,2,0.5,2.5,100.0%,5.0,1,-1,0,0,-1.0,-0.3,0.3,3,3.0,9,1,1
374,Mohamed Sanu,SFO,,1,1,9,9.0,0,1,0.3,3.0,100.0%,9.0,,,,0,,,,1,9.0,9,0,0
375,DeAndre Carter,HOU,,2,1,8,8.0,0,0,0.3,2.0,50.0%,4.0,,,,0,,,,1,8.0,8,0,1
376,Brian Hoyer,NWE,qb,0,0,0,,0,0,0.0,0.0,0.0%,,1,8,0,1,8.0,8.0,1.0,1,8.0,8,0,1
377,Joe Reed,LAC,,0,0,0,,0,0,0.0,0.0,0.0%,,1,8,0,0,8.0,2.7,0.3,1,8.0,8,0,0
378,Jaylen Samuels,PIT,,3,2,5,2.5,0,1,0.7,1.7,66.7%,1.7,2,3,0,0,1.5,1.0,0.7,4,2.0,8,0,0
379,Chad Beebe,MIN,,1,1,7,7.0,0,0,0.5,3.5,100.0%,7.0,,,,0,,,,1,7.0,7,0,0
380,Michael Burton,NOR,fb,1,1,3,3.0,0,0,0.3,0.8,100.0%,3.0,1,4,0,1,4.0,1.0,0.3,2,3.5,7,0,0
381,Tyrie Cleveland,DEN,,1,1,7,7.0,0,0,0.3,2.3,100.0%,7.0,,,,0,,,,1,7.0,7,0,0
382,Jakob Johnson,NWE,fb,2,2,7,3.5,1,1,0.5,1.8,100.0%,3.5,,,,0,,,,2,3.5,7,1,0
383,Jakobi Meyers,NWE,,1,1,7,7.0,0,1,0.3,2.3,100.0%,7.0,,,,0,,,,1,7.0,7,0,0
384,Anthony Sherman,KAN,,1,1,5,5.0,1,1,0.3,1.3,100.0%,5.0,2,2,0,1,1.0,0.5,0.5,3,2.3,7,1,0
385,Diontae Spencer,DEN,,1,1,7,7.0,0,0,0.3,1.8,100.0%,7.0,,,,0,,,,1,7.0,7,0,0
386,Tyrod Taylor,LAC,qb,0,0,0,,0,0,0.0,0.0,0.0%,,6,7,0,1,1.2,7.0,6.0,6,1.2,7,0,0
387,Tom Brady,TAM,qb,0,0,0,,0,0,0.0,0.0,0.0%,,12,6,1,2,0.5,1.5,3.0,12,0.5,6,1,3
388,Ashton Dulin,IND,,2,1,6,6.0,0,0,0.3,1.5,50.0%,3.0,,,,0,,,,1,6.0,6,0,0
389,Cullen Gillaspia,HOU,,1,1,6,6.0,0,0,0.5,3.0,100.0%,6.0,,,,0,,,,1,6.0,6,0,0
390,Luke Stocker,ATL,te,2,1,6,6.0,0,0,0.3,1.5,50.0%,3.0,,,,0,,,,1,6.0,6,0,0
391,Khari Blasingame,TEN,fb,1,1,5,5.0,0,0,0.3,1.7,100.0%,5.0,,,,0,,,,1,5.0,5,0,0
392,Jake Butt,DEN,,4,2,5,2.5,0,0,0.5,1.3,50.0%,1.3,,,,0,,,,2,2.5,5,0,0
393,Drew Lock,DEN,qb,0,0,0,,0,0,0.0,0.0,0.0%,,3,5,0,2,1.7,2.5,1.5,3,1.7,5,0,3
394,Johnny Mundt,LAR,,1,1,5,5.0,0,0,0.3,1.3,100.0%,5.0,,,,0,,,,1,5.0,5,0,0
395,Deon Yelder,KAN,,1,1,5,5.0,0,0,0.5,2.5,100.0%,5.0,,,,0,,,,1,5.0,5,0,0
396,Lynn Bowden Jr.,MIA,,1,1,-1,-1.0,0,0,0.5,-0.5,100.0%,-1.0,1,5,0,0,5.0,2.5,0.5,2,2.0,4,0,0
397,Jason Cabinda,DET,mlb,1,1,4,4.0,0,0,0.3,1.0,100.0%,4.0,,,,0,,,,1,4.0,4,0,0
398,Bobby Massie,CHI,t,1,1,4,4.0,0,1,0.3,1.0,100.0%,4.0,,,,0,,,,1,4.0,4,0,0
399,Ben Roethlisberger,PIT,qb,0,0,0,,0,0,0.0,0.0,0.0%,,11,4,0,1,0.4,1.3,3.7,11,0.4,4,0,2
400,Adam Shaheen,MIA,te,3,1,4,4.0,0,0,0.3,1.0,33.3%,1.3,,,,0,,,,1,4.0,4,0,0
401,Dede Westbrook,JAX,,1,1,4,4.0,0,0,1.0,4.0,100.0%,4.0,,,,0,,,,1,4.0,4,0,0
402,Cameron Brate,TAM,,2,1,3,3.0,1,1,0.3,0.8,50.0%,1.5,,,,0,,,,1,3.0,3,1,0
403,Chandler Cox,MIA,fb,1,1,3,3.0,0,1,0.3,0.8,100.0%,3.0,,,,0,,,,1,3.0,3,0,0
404,Jojo Natson,CLE,,0,0,0,,0,0,0.0,0.0,0.0%,,1,3,0,0,3.0,1.0,0.3,1,3.0,3,0,0
405,Andre Roberts,BUF,,1,1,6,6.0,0,0,0.3,1.5,100.0%,6.0,1,-3,0,0,-3.0,-0.8,0.3,2,1.5,3,0,0
406,Jarrett Stidham,NWE,,0,0,0,,0,0,0.0,0.0,0.0%,,2,3,0,1,1.5,3.0,2.0,2,1.5,3,0,0
407,Chris Streveler,ARI,,0,0,0,,0,0,0.0,0.0,0.0%,,1,3,0,1,3.0,1.0,0.3,1,3.0,3,0,0
408,Jordan Thomas,ARI,,1,1,3,3.0,1,1,0.3,1.0,100.0%,3.0,,,,0,,,,1,3.0,3,1,0
409,Darian Thompson,DAL,fs,0,0,0,,0,0,0.0,0.0,0.0%,,1,3,0,0,3.0,0.8,0.3,1,3.0,3,0,0
410,Marcus Baugh,WAS,te,1,1,2,2.0,0,0,0.3,0.5,100.0%,2.0,,,,0,,,,1,2.0,2,0,0
411,Eric Fisher,KAN,t,1,1,2,2.0,1,1,0.3,0.5,100.0%,2.0,,,,0,,,,1,2.0,2,1,0
412,Robert Griffin III,BAL,,0,0,0,,0,0,0.0,0.0,0.0%,,4,2,0,0,0.5,1.0,2.0,4,0.5,2,0,0
413,Bruce Miller,JAX,fb,2,1,2,2.0,0,1,0.3,0.5,50.0%,1.0,,,,0,,,,1,2.0,2,0,0
414,Ryan Nall,CHI,,1,1,2,2.0,0,0,0.3,0.5,100.0%,2.0,,,,0,,,,1,2.0,2,0,0
415,Sharrod Neasman,ATL,,0,0,0,,0,0,0.0,0.0,0.0%,,1,2,0,0,2.0,0.5,0.3,1,2.0,2,0,1
416,Philip Rivers,IND,qb,0,0,0,,0,0,0.0,0.0,0.0%,,8,2,0,0,0.3,0.5,2.0,8,0.3,2,0,1
417,Jeremy Chinn,CAR,fs,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,0,0,1.0,0.3,0.3,1,1.0,1,0,0
418,Reggie Gilliam,BUF,,1,1,1,1.0,1,1,0.3,0.3,100.0%,1.0,,,,0,,,,1,1.0,1,1,0
419,Jason Huntley,PHI,,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,0,0,1.0,1.0,1.0,1,1.0,1,0,0
420,C.J. Prosise,HOU,,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,0,0,1.0,0.3,0.3,1,1.0,1,0,0
421,Lee Smith,BUF,,1,1,1,1.0,1,1,1.0,1.0,100.0%,1.0,,,,0,,,,1,1.0,1,1,0
422,Nick Vannett,DEN,te,6,2,1,0.5,0,0,0.7,0.3,33.3%,0.2,,,,0,,,,2,0.5,1,0,0
