,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
367,Patrick Hape,TAM,,13,6,39,6.5,0,1,0.4,2.4,46.2%,3.0,,,,0,,,,6,6.5,39,0,0
368,Larry Izzo,MIA,,0,0,0,,0,0,0.0,0.0,0.0%,,1,39,0,0,39.0,2.4,0.1,1,39.0,39,0,1
369,Karl Hankton,CAR,,8,4,38,9.5,0,2,0.3,2.4,50.0%,4.8,,,,0,,,,4,9.5,38,0,0
370,Tony Horne,STL,,7,4,32,8.0,2,2,0.4,2.9,57.1%,4.6,2,6,0,1,3.0,0.5,0.2,6,6.3,38,2,3
371,Jon Witman,PIT,fb,7,5,33,6.6,0,2,0.8,5.5,71.4%,4.7,3,5,0,0,1.7,0.8,0.5,8,4.8,38,0,0
372,Fred McAfee,NOR,,0,0,0,,0,0,0.0,0.0,0.0%,,2,37,0,1,18.5,3.1,0.2,2,18.5,37,0,0
373,Hunter Goodwin,MIA,TE,13,6,36,6.0,1,2,0.4,2.3,46.2%,2.8,,,,0,,,,6,6.0,36,1,0
374,Sheldon Jackson,BUF,TE,8,5,36,7.2,1,3,0.3,2.3,62.5%,4.5,,,,0,,,,5,7.2,36,1,0
375,Jeff Lewis,CAR,,0,0,0,,0,0,0.0,0.0,0.0%,,8,36,0,4,4.5,7.2,1.6,8,4.5,36,0,1
376,Damien Robinson,TAM,FS,1,1,36,36.0,0,1,0.1,2.3,100.0%,36.0,,,,0,,,,1,36.0,36,0,0
377,Anthony Wright,DAL,,0,0,0,,0,0,0.0,0.0,0.0%,,12,36,0,1,3.0,9.0,3.0,12,3.0,36,0,3
378,Shane Matthews,CHI,qb,0,0,0,,0,0,0.0,0.0,0.0%,,10,35,0,3,3.5,5.8,1.7,10,3.5,35,0,2
379,Mikhael Ricks,2TM,,9,3,35,11.7,0,0,0.8,8.8,33.3%,3.9,,,,0,,,,3,11.7,35,0,0
380,Karl Williams,TAM,,3,2,35,17.5,0,1,0.2,2.7,66.7%,11.7,,,,0,,,,2,17.5,35,0,2
381,Brian Milne,NOR,,5,5,33,6.6,1,1,0.3,2.1,100.0%,6.6,2,1,0,0,0.5,0.1,0.1,7,4.9,34,1,0
382,Larry Parker,KAN,,4,3,41,13.7,0,2,0.2,2.6,75.0%,10.3,1,-7,0,0,-7.0,-0.4,0.1,4,8.5,34,0,1
383,David Dunn,OAK,,8,4,33,8.3,0,3,0.3,2.2,50.0%,4.1,,,,0,,,,4,8.3,33,0,0
384,Lamont Hall,NOR,te,7,5,33,6.6,1,4,0.3,2.1,71.4%,4.7,,,,0,,,,5,6.6,33,1,0
385,Sam Gash,BAL,,11,6,30,5.0,1,1,0.4,2.0,54.5%,2.7,2,2,0,0,1.0,0.1,0.1,8,4.0,32,1,0
386,Steve Heiden,SDG,,12,6,32,5.3,1,2,0.4,2.1,50.0%,2.7,,,,0,,,,6,5.3,32,1,0
387,Alfred Pupunu,DET,,3,3,32,10.7,0,1,0.3,3.6,100.0%,10.7,,,,0,,,,3,10.7,32,0,0
388,Vinny Testaverde,NYJ,QB,0,0,0,,0,0,0.0,0.0,0.0%,,25,32,0,3,1.3,2.0,1.6,25,1.3,32,0,7
389,Howard Cross,NYG,TE,7,4,30,7.5,0,2,0.3,1.9,57.1%,4.3,,,,0,,,,4,7.5,30,0,0
390,Brock Huard,SEA,,0,0,0,,0,0,0.0,0.0,0.0%,,5,29,0,2,5.8,5.8,1.0,5,5.8,29,0,2
391,Lorenzo Neal,TEN,fb,13,9,31,3.4,2,3,0.6,1.9,69.2%,2.4,1,-2,0,0,-2.0,-0.1,0.1,10,2.9,29,2,0
392,Reggie Barlow,JAX,,4,1,28,28.0,0,1,0.1,1.8,25.0%,7.0,,,,0,,,,1,28.0,28,0,0
393,Scott Dragos,CHI,,6,4,28,7.0,0,1,0.4,3.1,66.7%,4.7,,,,0,,,,4,7.0,28,0,0
394,Troy Hambrick,DAL,,0,0,0,,0,0,0.0,0.0,0.0%,,6,28,0,2,4.7,9.3,2.0,6,4.7,28,0,0
395,Ron Rivers,ATL,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,8,27,0,1,3.4,4.5,1.3,8,3.4,27,0,0
396,Dexter Coakley,DAL,RLB,0,0,0,,0,0,0.0,0.0,0.0%,,1,26,0,1,26.0,1.6,0.1,1,26.0,26,0,0
397,Jason Dunn,KAN,,2,2,26,13.0,0,1,0.1,1.9,100.0%,13.0,,,,0,,,,2,13.0,26,0,0
398,Joel Makovicka,ARI,FB,9,6,18,3.0,0,3,0.4,1.3,66.7%,2.0,3,8,0,0,2.7,0.6,0.2,9,2.9,26,0,0
399,Damon Griffin,CIN,,9,2,25,12.5,0,1,0.3,3.1,22.2%,2.8,,,,0,,,,2,12.5,25,0,0
400,Nate Jacquet,2TM,,3,1,25,25.0,0,0,0.1,2.1,33.3%,8.3,,,,0,,,,1,25.0,25,0,3
401,Jeff George,WAS,qb,0,0,0,,0,0,0.0,0.0,0.0%,,7,24,0,1,3.4,4.0,1.2,7,3.4,24,0,3
402,Jim Harbaugh,SDG,qb,0,0,0,,0,0,0.0,0.0,0.0%,,16,24,0,1,1.5,3.4,2.3,16,1.5,24,0,5
403,Curtis Keaton,CIN,,0,0,0,,0,0,0.0,0.0,0.0%,,6,24,0,1,4.0,4.0,1.0,6,4.0,24,0,0
404,Jeff Ogden,MIA,,3,2,24,12.0,0,2,0.1,1.5,66.7%,8.0,,,,0,,,,2,12.0,24,0,1
405,Will Blackwell,PIT,,3,2,23,11.5,0,1,0.4,4.6,66.7%,7.7,,,,0,,,,2,11.5,23,0,0
406,Harold Shaw,NWE,,4,2,11,5.5,0,0,0.1,0.7,50.0%,2.8,9,12,0,1,1.3,0.8,0.6,11,2.1,23,0,0
407,Fred Baxter,NYJ,te,9,4,22,5.5,2,2,0.4,2.4,44.4%,2.4,,,,0,,,,4,5.5,22,2,0
408,Amp Lee,PHI,,3,1,20,20.0,0,1,0.3,6.7,33.3%,6.7,1,2,0,0,2.0,0.7,0.3,2,11.0,22,0,0
409,Daniel Pope,CIN,,0,0,0,,0,0,0.0,0.0,0.0%,,2,22,0,1,11.0,1.4,0.1,2,11.0,22,0,1
410,Tarek Saleh,CLE,,2,1,22,22.0,0,1,0.1,1.4,50.0%,11.0,,,,0,,,,1,22.0,22,0,0
411,Bubby Brister,MIN,,0,0,0,,0,0,0.0,0.0,0.0%,,5,20,0,2,4.0,10.0,2.5,5,4.0,20,0,1
412,Chris Floyd,2TM,,2,1,21,21.0,0,0,0.1,1.6,50.0%,10.5,2,-1,0,0,-0.5,-0.1,0.2,3,6.7,20,0,0
413,Moses Moreno,SDG,,0,0,0,,0,0,0.0,0.0,0.0%,,5,20,0,1,4.0,3.3,0.8,5,4.0,20,0,3
414,Ryan Wetnight,GNB,,9,3,20,6.7,0,0,0.3,2.0,33.3%,2.2,,,,0,,,,3,6.7,20,0,0
415,Matt Cushing,PIT,,5,4,17,4.3,0,0,0.6,2.4,80.0%,3.4,,,,0,,,,4,4.3,17,0,0
416,Kurt Warner,STL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,18,17,0,3,0.9,1.5,1.6,18,0.9,17,0,4
417,Allen Rossum,GNB,,0,0,0,,0,0,0.0,0.0,0.0%,,1,16,0,1,16.0,1.0,0.1,1,16.0,16,0,4
418,Kyle Turley,NOR,RT,1,1,16,16.0,0,0,0.1,1.0,100.0%,16.0,,,,0,,,,1,16.0,16,0,0
419,David Akers,PHI,,0,0,0,,0,0,0.0,0.0,0.0%,,1,15,0,1,15.0,0.9,0.1,1,15.0,15,0,0
420,Reggie Brown,SEA,,4,2,9,4.5,0,1,0.2,0.8,50.0%,2.3,3,6,0,1,2.0,0.5,0.3,5,3.0,15,0,0
421,Spergon Wynn,CLE,,0,0,0,,0,0,0.0,0.0,0.0%,,3,15,0,0,5.0,2.1,0.4,3,5.0,15,0,2
422,Bobby Brown,CLE,,7,2,14,7.0,0,1,0.3,2.3,28.6%,2.0,,,,0,,,,2,7.0,14,0,0
423,Deon Dyer,MIA,,2,2,14,7.0,0,1,0.1,0.9,100.0%,7.0,,,,0,,,,2,7.0,14,0,0
424,Jim Finn,IND,,6,4,13,3.3,1,1,0.3,0.8,66.7%,2.2,1,1,0,0,1.0,0.1,0.1,5,2.8,14,1,1
425,Desmond Howard,DET,,3,2,14,7.0,0,0,0.1,0.9,66.7%,4.7,,,,0,,,,2,7.0,14,0,2
426,Glyn Milburn,CHI,,3,1,8,8.0,0,0,0.1,0.5,33.3%,2.7,1,6,0,0,6.0,0.4,0.1,2,7.0,14,0,4
427,Amos Zereoue,PIT,,0,0,0,,0,0,0.0,0.0,0.0%,,6,14,0,1,2.3,1.2,0.5,6,2.3,14,0,0
428,Troy Aikman,DAL,QB,0,0,0,,0,0,0.0,0.0,0.0%,,10,13,0,5,1.3,1.2,0.9,10,1.3,13,0,2
429,Lennox Gordon,IND,,0,0,0,,0,0,0.0,0.0,0.0%,,4,13,0,1,3.3,1.4,0.4,4,3.3,13,0,0
430,Dennis McKinley,ARI,,4,2,13,6.5,0,0,0.1,0.8,50.0%,3.3,,,,0,,,,2,6.5,13,0,0
431,Mike Wells,CHI,RDT,1,1,13,13.0,0,1,0.1,0.8,100.0%,13.0,,,,0,,,,1,13.0,13,0,0
432,Chris Brazzell,DAL,,4,2,12,6.0,0,0,0.2,1.3,50.0%,3.0,,,,0,,,,2,6.0,12,0,0
433,Shockmain Davis,NWE,,11,2,12,6.0,0,1,0.2,1.0,18.2%,1.1,,,,0,,,,2,6.0,12,0,0
434,Damon Jones,JAX,,1,1,12,12.0,0,1,1.0,12.0,100.0%,12.0,,,,0,,,,1,12.0,12,0,0
435,Michael Roan,TEN,,3,3,12,4.0,0,0,3.0,12.0,100.0%,4.0,,,,0,,,,3,4.0,12,0,0
436,Tommy Barnhardt,WAS,,0,0,0,,0,0,0.0,0.0,0.0%,,1,11,0,0,11.0,0.7,0.1,1,11.0,11,0,0
437,Doug Johnson,ATL,,0,0,0,,0,0,0.0,0.0,0.0%,,3,11,0,1,3.7,2.8,0.8,3,3.7,11,0,4
438,Hunter Smith,IND,,0,0,0,,0,0,0.0,0.0,0.0%,,1,11,0,1,11.0,0.7,0.1,1,11.0,11,0,0
439,Trung Canidate,STL,,3,1,4,4.0,0,0,0.3,1.3,33.3%,1.3,3,6,0,0,2.0,2.0,1.0,4,2.5,10,0,0
440,Jammi German,ATL,,4,1,10,10.0,0,0,0.1,1.1,25.0%,2.5,,,,0,,,,1,10.0,10,0,0
441,Scottie Montgomery,DEN,,1,1,10,10.0,0,1,0.3,2.5,100.0%,10.0,,,,0,,,,1,10.0,10,0,0
442,Dameane Douglas,PHI,,4,1,9,9.0,0,0,0.2,1.5,25.0%,2.3,,,,0,,,,1,9.0,9,0,0
443,Bubba Miller,PHI,C,1,1,9,9.0,0,1,0.1,0.6,100.0%,9.0,,,,0,,,,1,9.0,9,0,0
444,Dameyune Craig,CAR,,3,2,4,2.0,0,1,0.5,1.0,66.7%,1.3,2,4,0,1,2.0,1.0,0.5,4,2.0,8,0,0
445,Reggie Davis,SDG,,1,1,8,8.0,0,0,0.1,0.8,100.0%,8.0,,,,0,,,,1,8.0,8,0,0
446,Koy Detmer,PHI,,0,0,0,,0,0,0.0,0.0,0.0%,,1,8,0,0,8.0,0.5,0.1,1,8.0,8,0,0
447,Zeron Flemister,WAS,,2,1,8,8.0,0,0,0.2,1.6,50.0%,4.0,,,,0,,,,1,8.0,8,0,0
448,James Hodgins,STL,,2,2,5,2.5,0,0,0.1,0.3,100.0%,2.5,1,3,0,0,3.0,0.2,0.1,3,2.7,8,0,0
449,Basil Mitchell,GNB,,2,0,0,,0,0,0.0,0.0,0.0%,0.0,2,8,0,0,4.0,8.0,2.0,2,4.0,8,0,1
450,Justin Swift,SFO,,3,1,8,8.0,0,0,0.1,0.5,33.3%,2.7,,,,0,,,,1,8.0,8,0,0
451,Alex Van Dyke,PHI,,4,1,8,8.0,0,1,0.3,2.0,25.0%,2.0,,,,0,,,,1,8.0,8,0,0
452,Troy Walters,MIN,,1,1,5,5.0,0,0,0.1,0.4,100.0%,5.0,1,3,0,0,3.0,0.3,0.1,2,4.0,8,0,2
453,Jermaine Williams,JAX,,0,0,0,,0,0,0.0,0.0,0.0%,,2,8,0,1,4.0,1.1,0.3,2,4.0,8,0,0
454,Charles Woodson,OAK,LCB,2,1,8,8.0,0,1,0.1,0.5,50.0%,4.0,,,,0,,,,1,8.0,8,0,0
455,Kent Graham,PIT,qb,0,0,0,,0,0,0.0,0.0,0.0%,,8,7,0,0,0.9,0.6,0.7,8,0.9,7,0,1
456,Ronney Jenkins,SDG,,2,1,1,1.0,0,0,0.1,0.1,50.0%,0.5,8,6,0,0,0.8,0.4,0.5,9,0.8,7,0,3
457,Brian Kinchen,CAR,,1,1,7,7.0,0,0,0.1,0.4,100.0%,7.0,,,,0,,,,1,7.0,7,0,0
458,Billy Miller,DEN,,4,1,7,7.0,0,0,0.1,0.6,25.0%,1.8,,,,0,,,,1,7.0,7,0,0
459,Damon Dunn,2TM,,1,1,6,6.0,0,0,0.3,1.5,100.0%,6.0,,,,0,,,,1,6.0,6,0,1
460,Jonas Lewis,SFO,,0,0,0,,0,0,0.0,0.0,0.0%,,1,6,0,1,6.0,0.6,0.1,1,6.0,6,0,0
461,Jerry Porter,OAK,,2,1,6,6.0,0,0,0.1,0.5,50.0%,3.0,,,,0,,,,1,6.0,6,0,0
462,Toby Gowin,NOR,,0,0,0,,0,0,0.0,0.0,0.0%,,1,5,0,1,5.0,0.3,0.1,1,5.0,5,0,0
463,Lenzie Jackson,CLE,,3,1,5,5.0,0,0,0.2,1.0,33.3%,1.7,,,,0,,,,1,5.0,5,0,0
464,Jim Miller,CHI,,0,0,0,,0,0,0.0,0.0,0.0%,,7,5,0,1,0.7,1.7,2.3,7,0.7,5,0,1
465,Clarence Williams,ARI,,2,1,5,5.0,0,0,0.5,2.5,50.0%,2.5,,,,0,,,,1,5.0,5,0,0
466,Keith Lyle,STL,FS,0,0,0,,0,0,0.0,0.0,0.0%,,1,4,0,1,4.0,0.3,0.1,1,4.0,4,0,0
467,Dustin Lyman,CHI,te,3,1,4,4.0,0,0,0.1,0.3,33.3%,1.3,,,,0,,,,1,4.0,4,0,0
468,Joe Montgomery,NYG,,0,0,0,,0,0,0.0,0.0,0.0%,,1,4,1,1,4.0,1.3,0.3,1,4.0,4,1,0
469,Jay Tant,ARI,,2,1,4,4.0,0,1,0.2,0.8,50.0%,2.0,,,,0,,,,1,4.0,4,0,0
470,Jumbo Elliott,NYJ,,1,1,3,3.0,1,1,0.1,0.3,100.0%,3.0,,,,0,,,,1,3.0,3,1,0
471,Mo Lewis,NYJ,LOLB,0,0,0,,0,0,0.0,0.0,0.0%,,1,3,0,1,3.0,0.2,0.1,1,3.0,3,0,0
472,Dwight Stone,NYJ,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,3,3,0,0,1.0,0.3,0.3,3,1.0,3,0,1
473,Chad Dukes,2TM,,0,0,0,,0,0,0.0,0.0,0.0%,,2,2,0,0,1.0,1.0,1.0,2,1.0,2,0,0
474,Randall McDaniel,TAM,LG,2,1,2,2.0,1,1,0.1,0.1,50.0%,1.0,,,,0,,,,1,2.0,2,1,0
475,Warren Moon,KAN,,0,0,0,,0,0,0.0,0.0,0.0%,,2,2,0,0,1.0,1.0,1.0,2,1.0,2,0,1
476,Harold Morrow,MIN,,1,1,2,2.0,0,0,0.1,0.1,100.0%,2.0,,,,0,,,,1,2.0,2,0,0
477,Chris Greisen,ARI,,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,0,0,1.0,0.3,0.3,1,1.0,1,0,1
478,Tim Seder,DAL,,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,1,0,1.0,0.1,0.1,1,1.0,1,1,0
479,Detron Smith,DEN,,3,1,1,1.0,1,1,0.1,0.1,33.3%,0.3,,,,0,,,,1,1.0,1,1,0
480,Todd Yoder,TAM,,3,1,1,1.0,0,0,0.1,0.1,33.3%,0.3,,,,0,,,,1,1.0,1,0,1
