,player,team,pos,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles
428,Visanthe Shiancoe,NYG,te,7,5,25,5.0,1,3,0.3,1.6,71.4%,3.6,,,,0,,,,5,5.0,25,1,0
429,Rod Trafford,BUF,,4,3,25,8.3,0,2,0.8,6.3,75.0%,6.3,,,,0,,,,3,8.3,25,0,0
430,Jim Kleinsasser,MIN,,3,2,24,12.0,0,1,2.0,24.0,66.7%,8.0,,,,0,,,,2,12.0,24,0,0
431,Billy McMullen,PHI,,17,3,24,8.0,0,1,0.4,3.0,17.6%,1.4,,,,0,,,,3,8.0,24,0,0
432,Kevin Thomas,BUF,,1,1,24,24.0,0,1,0.1,1.5,100.0%,24.0,,,,0,,,,1,24.0,24,0,0
433,Talman Gardner,NOR,,1,1,23,23.0,0,1,0.1,2.1,100.0%,23.0,,,,0,,,,1,23.0,23,0,0
434,Brad Johnson,TAM,,0,0,0,,0,0,0.0,0.0,0.0%,,5,23,0,1,4.6,5.8,1.3,5,4.6,23,0,2
435,Fred McCrary,ATL,,4,2,23,11.5,0,1,0.7,7.7,50.0%,5.8,,,,0,,,,2,11.5,23,0,0
436,Brian Moorman,BUF,,0,0,0,,0,0,0.0,0.0,0.0%,,2,23,0,1,11.5,1.4,0.1,2,11.5,23,0,2
437,Stanley Pritchett,ATL,,4,2,5,2.5,1,1,0.1,0.4,50.0%,1.3,6,18,0,1,3.0,1.3,0.4,8,2.9,23,1,0
438,Rabih Abdullah,NWE,,2,1,9,9.0,0,0,0.1,1.0,50.0%,4.5,13,13,1,3,1.0,1.4,1.4,14,1.6,22,1,0
439,B.J. Sams,BAL,,5,1,2,2.0,0,0,0.1,0.1,20.0%,0.4,4,19,1,2,4.8,1.2,0.3,5,4.2,21,1,5
440,Quincy Carter,NYJ,,0,0,0,,0,0,0.0,0.0,0.0%,,12,20,0,2,1.7,2.9,1.7,12,1.7,20,0,2
441,Johnnie Morant,OAK,,2,1,20,20.0,0,1,0.3,5.0,50.0%,10.0,,,,0,,,,1,20.0,20,0,0
442,Lorenzo Diamond,ARI,,5,3,19,6.3,0,1,0.6,3.8,60.0%,3.8,,,,0,,,,3,6.3,19,0,0
443,Patrick Ramsey,WAS,qb,0,0,0,,0,0,0.0,0.0,0.0%,,10,19,0,1,1.9,2.1,1.1,10,1.9,19,0,6
444,Dan Klecko,NWE,,3,3,18,6.0,0,1,0.5,3.0,100.0%,6.0,,,,0,,,,3,6.0,18,0,1
445,George Layne,2TM,,1,1,6,6.0,0,0,0.3,1.5,100.0%,6.0,1,12,0,0,12.0,3.0,0.3,2,9.0,18,0,0
446,Mike McMahon,DET,,0,0,0,,0,0,0.0,0.0,0.0%,,2,18,0,0,9.0,18.0,2.0,2,9.0,18,0,1
447,Brandon Bennett,CAR,,0,0,0,,0,0,0.0,0.0,0.0%,,6,17,1,2,2.8,2.1,0.8,6,2.8,17,1,0
448,Ki-Jana Carter,NOR,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,10,17,0,2,1.7,8.5,5.0,10,1.7,17,0,0
449,Matt Cushing,PIT,,1,1,17,17.0,0,1,0.1,1.1,100.0%,17.0,,,,0,,,,1,17.0,17,0,0
450,Vick King,MIA,,2,1,8,8.0,0,0,0.5,4.0,50.0%,4.0,4,9,0,1,2.3,4.5,2.0,5,3.4,17,0,0
451,Dave Moore,TAM,,4,3,17,5.7,0,2,0.2,1.1,75.0%,4.3,,,,0,,,,3,5.7,17,0,0
452,Dan Campbell,DAL,,2,2,16,8.0,0,1,0.7,5.3,100.0%,8.0,,,,0,,,,2,8.0,16,0,0
453,Dedric Ward,DAL,,8,1,5,5.0,0,0,0.1,0.6,12.5%,0.6,1,11,0,1,11.0,1.4,0.1,2,8.0,16,0,1
454,Ben Watson,NWE,,4,2,16,8.0,0,1,2.0,16.0,50.0%,4.0,,,,0,,,,2,8.0,16,0,0
455,Kerry Carter,SEA,,0,0,0,,0,0,0.0,0.0,0.0%,,4,15,0,2,3.8,0.9,0.3,4,3.8,15,0,0
456,Nate Lawrie,TAM,,1,1,15,15.0,0,1,0.5,7.5,100.0%,15.0,,,,0,,,,1,15.0,15,0,0
457,J.P. Losman,BUF,,0,0,0,,0,0,0.0,0.0,0.0%,,2,15,0,1,7.5,3.8,0.5,2,7.5,15,0,1
458,Tommy Maddox,PIT,,0,0,0,,0,0,0.0,0.0,0.0%,,9,15,0,2,1.7,3.8,2.3,9,1.7,15,0,3
459,Jamar Martin,MIA,,8,4,15,3.8,0,0,0.4,1.7,50.0%,1.9,,,,0,,,,4,3.8,15,0,1
460,Doug Pederson,GNB,,0,0,0,,0,0,0.0,0.0,0.0%,,2,15,0,1,7.5,3.8,0.5,2,7.5,15,0,0
461,Trent Dilfer,SEA,,0,0,0,,0,0,0.0,0.0,0.0%,,10,14,0,1,1.4,2.8,2.0,10,1.4,14,0,1
462,Chad Hutchinson,CHI,QB,0,0,0,,0,0,0.0,0.0,0.0%,,6,14,0,1,2.3,2.8,1.2,6,2.3,14,0,8
463,Mike Sellers,WAS,,2,1,14,14.0,0,1,0.1,0.9,50.0%,7.0,,,,0,,,,1,14.0,14,0,0
464,Chris Simms,TAM,,0,0,0,,0,0,0.0,0.0,0.0%,,7,14,0,1,2.0,2.8,1.4,7,2.0,14,0,3
465,Tyrone Calico,TEN,,4,2,13,6.5,0,1,2.0,13.0,50.0%,3.3,,,,0,,,,2,6.5,13,0,0
466,A.J. Feeley,MIA,QB,0,0,0,,0,0,0.0,0.0,0.0%,,14,13,1,2,0.9,1.2,1.3,14,0.9,13,1,10
467,Brian Griese,TAM,QB,1,1,-4,-4.0,0,0,0.1,-0.4,100.0%,-4.0,30,17,0,1,0.6,1.5,2.7,31,0.4,13,0,6
468,Moran Norris,HOU,,5,4,13,3.3,0,1,0.3,1.1,80.0%,2.6,1,0,0,0,0.0,0.0,0.1,5,2.6,13,0,0
469,Greg Comella,TAM,,1,1,12,12.0,0,1,0.1,1.7,100.0%,12.0,,,,0,,,,1,12.0,12,0,0
470,Brad Pyatt,IND,,2,2,12,6.0,0,0,0.3,1.5,100.0%,6.0,,,,0,,,,2,6.0,12,0,0
471,Andrae Thurman,GNB,,2,2,12,6.0,0,0,1.0,6.0,100.0%,6.0,,,,0,,,,2,6.0,12,0,0
472,Champ Bailey,DEN,LCB,4,1,11,11.0,0,0,0.1,0.7,25.0%,2.8,,,,0,,,,1,11.0,11,0,0
473,John Gilmore,CHI,,1,1,11,11.0,0,1,0.1,0.7,100.0%,11.0,,,,0,,,,1,11.0,11,0,0
474,Kyle Larson,CIN,,0,0,0,,0,0,0.0,0.0,0.0%,,1,11,1,1,11.0,0.7,0.1,1,11.0,11,1,0
475,Alex Bannister,SEA,,3,2,10,5.0,0,0,0.3,1.4,66.7%,3.3,,,,0,,,,2,5.0,10,0,0
476,Steve Bush,SFO,,3,2,10,5.0,1,1,0.4,2.0,66.7%,3.3,,,,0,,,,2,5.0,10,1,0
477,Jason Wright,ATL,,1,0,0,,0,0,0.0,0.0,0.0%,0.0,3,10,0,0,3.3,5.0,1.5,3,3.3,10,0,0
478,Eddie Drummond,DET,,0,0,0,,0,0,0.0,0.0,0.0%,,1,9,0,0,9.0,0.8,0.1,1,9.0,9,0,0
479,Chad Mustard,CLE,,1,1,9,9.0,0,1,0.1,1.3,100.0%,9.0,,,,0,,,,1,9.0,9,0,0
480,Larry Ned,MIN,,1,1,9,9.0,0,1,0.1,0.6,100.0%,9.0,,,,0,,,,1,9.0,9,0,0
481,Rod Smart,CAR,,1,1,5,5.0,0,0,0.3,1.7,100.0%,5.0,3,4,0,0,1.3,1.3,1.0,4,2.3,9,0,1
482,Kevin Ware,SFO,,1,1,9,9.0,0,0,0.2,1.8,100.0%,9.0,,,,0,,,,1,9.0,9,0,0
483,David Allen,JAX,,2,2,8,4.0,0,0,0.4,1.6,100.0%,4.0,,,,0,,,,2,4.0,8,0,2
484,Ronald Bellamy,MIA,,2,1,8,8.0,0,0,0.5,4.0,50.0%,4.0,,,,0,,,,1,8.0,8,0,0
485,Mike Furrey,STL,,3,1,8,8.0,0,1,0.1,1.0,33.3%,2.7,,,,0,,,,1,8.0,8,0,0
486,Craig Hentrich,TEN,,0,0,0,,0,0,0.0,0.0,0.0%,,1,8,0,1,8.0,0.5,0.1,1,8.0,8,0,0
487,Sean Morey,PIT,,3,1,8,8.0,0,1,0.1,0.5,33.3%,2.7,,,,0,,,,1,8.0,8,0,0
488,Bill Baber,TAM,,1,1,7,7.0,0,0,1.0,7.0,100.0%,7.0,,,,0,,,,1,7.0,7,0,0
489,Ken Dorsey,SFO,qb,0,0,0,,0,0,0.0,0.0,0.0%,,5,7,0,1,1.4,0.9,0.6,5,1.4,7,0,5
490,Drew Henson,DAL,,0,0,0,,0,0,0.0,0.0,0.0%,,1,7,0,1,7.0,1.0,0.1,1,7.0,7,0,1
491,Aaron Moorehead,IND,,3,1,7,7.0,0,1,0.1,1.0,33.3%,2.3,,,,0,,,,1,7.0,7,0,0
492,Craig Nall,GNB,,0,0,0,,0,0,0.0,0.0,0.0%,,3,7,0,0,2.3,1.4,0.6,3,2.3,7,0,1
493,Jeff Blake,PHI,,0,0,0,,0,0,0.0,0.0,0.0%,,3,6,0,0,2.0,2.0,1.0,3,2.0,6,0,1
494,Devard Darling,BAL,,2,2,5,2.5,0,0,0.7,1.7,100.0%,2.5,,,,0,,,,2,2.5,5,0,1
495,Reggie Newhouse,ARI,,2,1,5,5.0,0,0,0.3,1.7,50.0%,2.5,,,,0,,,,1,5.0,5,0,0
496,Cody Pickett,SFO,,0,0,0,,0,0,0.0,0.0,0.0%,,1,5,0,0,5.0,5.0,1.0,1,5.0,5,0,1
497,Chad Stanley,HOU,,0,0,0,,0,0,0.0,0.0,0.0%,,1,5,0,1,5.0,0.3,0.1,1,5.0,5,0,0
498,Troy Walters,IND,,1,1,5,5.0,0,0,0.2,1.0,100.0%,5.0,,,,0,,,,1,5.0,5,0,0
499,Jarrod Baxter,HOU,,2,1,3,3.0,0,0,0.1,0.4,50.0%,1.5,2,1,0,0,0.5,0.1,0.3,3,1.3,4,0,0
500,Cosey Coleman,TAM,RG,1,1,4,4.0,0,0,0.1,0.3,100.0%,4.0,,,,0,,,,1,4.0,4,0,0
501,Todd Collins,KAN,,0,0,0,,0,0,0.0,0.0,0.0%,,1,4,0,0,4.0,2.0,0.5,1,4.0,4,0,0
502,Doug Easlick,MIA,,2,1,4,4.0,0,0,0.3,1.3,50.0%,2.0,,,,0,,,,1,4.0,4,0,0
503,Lamont Hall,NOR,,1,1,4,4.0,1,1,0.1,0.3,100.0%,4.0,,,,0,,,,1,4.0,4,1,0
504,Jermaine Lewis,JAX,,1,1,4,4.0,0,0,0.1,0.4,100.0%,4.0,,,,0,,,,1,4.0,4,0,1
505,Lousaka Polite,DAL,,1,1,4,4.0,0,0,1.0,4.0,100.0%,4.0,,,,0,,,,1,4.0,4,0,0
506,Brian Russell,MIN,FS,0,0,0,,0,0,0.0,0.0,0.0%,,1,4,0,0,4.0,0.3,0.1,1,4.0,4,0,0
507,Keenan Howry,MIN,,1,1,3,3.0,0,0,0.3,1.0,100.0%,3.0,,,,0,,,,1,3.0,3,0,0
508,Matt Turk,MIA,,0,0,0,,0,0,0.0,0.0,0.0%,,1,3,0,0,3.0,0.2,0.1,1,3.0,3,0,0
509,Mike Vrabel,NWE,ROLB,3,2,3,1.5,2,2,0.1,0.2,66.7%,1.0,,,,0,,,,2,1.5,3,2,0
510,Damien Anderson,ARI,,0,0,0,,0,0,0.0,0.0,0.0%,,1,2,0,0,2.0,0.5,0.3,1,2.0,2,0,0
511,Brooks Bollinger,NYJ,,0,0,0,,0,0,0.0,0.0,0.0%,,1,2,0,0,2.0,2.0,1.0,1,2.0,2,0,0
512,Dante Brown,PIT,,0,0,0,,0,0,0.0,0.0,0.0%,,1,2,0,1,2.0,2.0,1.0,1,2.0,2,0,0
513,Chris Chandler,STL,,0,0,0,,0,0,0.0,0.0,0.0%,,1,2,0,0,2.0,0.4,0.2,1,2.0,2,0,1
514,Jeff Robinson,DAL,,2,2,2,1.0,2,2,0.1,0.1,100.0%,1.0,,,,0,,,,2,1.0,2,2,0
515,Hunter Smith,IND,,0,0,0,,0,0,0.0,0.0,0.0%,,1,2,0,0,2.0,0.1,0.1,1,2.0,2,0,0
516,Omar Easy,KAN,,0,0,0,,0,0,0.0,0.0,0.0%,,4,1,0,0,0.3,0.1,0.3,4,0.3,1,0,0
517,Derrick Frost,CLE,,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,0,0,1.0,0.1,0.1,1,1.0,1,0,0
518,Keith Heinrich,CLE,,1,1,1,1.0,0,0,0.1,0.1,100.0%,1.0,,,,0,,,,1,1.0,1,0,0
519,Jasen Isom,SFO,,2,1,1,1.0,0,0,0.2,0.2,50.0%,0.5,1,0,0,0,0.0,0.0,0.2,2,0.5,1,0,0
520,Jason Simmons,HOU,fs,0,0,0,,0,0,0.0,0.0,0.0%,,1,1,0,1,1.0,0.1,0.1,1,1.0,1,0,0
